price,brand,model,year,title_status,mileage,color,state
23400,nissan,frontier,2019,clean vehicle,16248,white,minnesota
23300,nissan,frontier,2019,clean vehicle,18137,black,minnesota
17500,nissan,altima,2019,clean vehicle,25664,black,minnesota
17100,nissan,altima,2019,clean vehicle,31026,black,minnesota
15800,nissan,altima,2019,clean vehicle,41287,silver,minnesota
13600,nissan,altima,2019,clean vehicle,43612,black,minnesota
14400,nissan,altima,2019,clean vehicle,29545,black,minnesota
19800,nissan,frontier,2019,clean vehicle,24303,silver,minnesota
17200,nissan,altima,2019,clean vehicle,29661,gray,minnesota
20300,nissan,frontier,2019,clean vehicle,18857,silver,minnesota
20500,nissan,frontier,2019,clean vehicle,14470,gray,minnesota
16500,nissan,altima,2019,clean vehicle,42364,silver,minnesota
16000,nissan,altima,2019,clean vehicle,37108,black,minnesota
14600,nissan,altima,2019,clean vehicle,26432,blue,minnesota
16300,nissan,rogue,2019,clean vehicle,24174,white,minnesota
15400,nissan,sport,2019,clean vehicle,30756,silver,minnesota
15800,nissan,rogue,2019,clean vehicle,32473,blue,minnesota
15800,nissan,sport,2019,clean vehicle,22947,blue,minnesota
21400,nissan,murano,2018,clean vehicle,17127,white,georgia
15300,nissan,kicks,2019,clean vehicle,20793,gray,minnesota
20100,nissan,pathfinder,2019,clean vehicle,32519,black,minnesota
11300,nissan,sentra,2019,clean vehicle,26930,gray,minnesota
10700,nissan,sentra,2019,clean vehicle,40839,black,minnesota
16000,nissan,rogue,2018,clean vehicle,44732,no_color,south carolina
16600,nissan,rogue,2019,clean vehicle,19292,white,minnesota
15800,nissan,sport,2019,clean vehicle,24155,gray,minnesota
11600,nissan,sentra,2019,clean vehicle,33369,black,minnesota
15000,nissan,rogue,2017,clean vehicle,28918,red,virginia
17600,nissan,rogue,2019,clean vehicle,21623,blue,minnesota
36300,nissan,xd,2017,clean vehicle,16224,white,virginia
15600,nissan,sport,2019,clean vehicle,26406,silver,minnesota
14000,nissan,rogue,2017,clean vehicle,27790,green,virginia
16600,nissan,rogue,2019,clean vehicle,19182,black,minnesota
12600,nissan,sentra,2017,clean vehicle,11837,gray,tennessee
20900,nissan,pathfinder,2019,clean vehicle,21774,black,minnesota
12700,nissan,door,2017,clean vehicle,17738,black,tennessee
15600,nissan,sport,2019,clean vehicle,27206,white,minnesota
18900,nissan,rogue,2019,clean vehicle,20508,silver,minnesota
15700,nissan,sport,2019,clean vehicle,24987,blue,minnesota
21900,nissan,pathfinder,2019,clean vehicle,21273,gray,minnesota
21700,nissan,pathfinder,2019,clean vehicle,23863,black,minnesota
14600,nissan,rogue,2016,clean vehicle,31566,gray,virginia
12000,nissan,sentra,2019,clean vehicle,25261,gray,minnesota
21000,nissan,pathfinder,2019,clean vehicle,20628,silver,minnesota
12500,nissan,door,2017,clean vehicle,48765,blue,pennsylvania
15900,nissan,rogue,2019,clean vehicle,30645,silver,minnesota
11800,nissan,door,2017,clean vehicle,60158,red,pennsylvania
9900,nissan,versa,2019,clean vehicle,39985,blue,minnesota
10600,nissan,sentra,2018,clean vehicle,39208,black,minnesota
10100,nissan,sentra,2018,clean vehicle,45080,black,minnesota
13300,nissan,sport,2018,clean vehicle,39247,gray,minnesota
10100,nissan,sentra,2018,clean vehicle,46382,white,minnesota
10300,nissan,sentra,2018,clean vehicle,39893,black,minnesota
10300,nissan,sentra,2018,clean vehicle,41203,gray,minnesota
10300,nissan,sentra,2018,clean vehicle,40648,blue,minnesota
24000,nissan,murano,2018,clean vehicle,31551,gray,minnesota
10400,nissan,sentra,2018,clean vehicle,38761,gray,minnesota
10200,nissan,sentra,2018,clean vehicle,42838,gray,minnesota
9500,nissan,versa,2018,clean vehicle,41557,blue,minnesota
10500,nissan,sentra,2018,clean vehicle,41136,black,minnesota
10500,nissan,sentra,2018,clean vehicle,41141,silver,minnesota
3500,nissan,door,2016,clean vehicle,115716,blue,pennsylvania
9300,nissan,versa,2018,clean vehicle,52260,black,minnesota
14100,nissan,rogue,2016,clean vehicle,22041,silver,pennsylvania
2425,nissan,door,2012,salvage insurance,161836,black,tennessee
925,nissan,door,2012,salvage insurance,83720,silver,tennessee
11000,nissan,rogue,2016,clean vehicle,37605,black,pennsylvania
11000,nissan,rogue,2016,clean vehicle,63738,green,pennsylvania
2100,nissan,door,2013,salvage insurance,155704,silver,tennessee
800,nissan,door,2012,salvage insurance,234792,black,florida
20400,nissan,pathfinder,2018,clean vehicle,24143,silver,south carolina
375,nissan,door,2017,salvage insurance,1,red,north carolina
3000,nissan,door,2015,clean vehicle,132655,beige,pennsylvania
15100,nissan,rogue,2017,clean vehicle,28079,gray,south carolina
4000,nissan,door,2015,salvage insurance,74906,silver,north carolina
19500,nissan,door,2017,clean vehicle,53155,gray,south carolina
22600,nissan,titan,2017,clean vehicle,94258,gray,south carolina
6500,nissan,door,2014,clean vehicle,65620,white,pennsylvania
11800,nissan,door,2012,clean vehicle,92878,gray,pennsylvania
20500,nissan,pathfinder,2017,clean vehicle,25918,white,missouri
14200,nissan,rogue,2018,clean vehicle,37830,black,ohio
22000,nissan,frontier,2018,clean vehicle,13875,white,ohio
16200,nissan,frontier,2018,clean vehicle,6024,silver,ohio
4800,nissan,door,2016,salvage insurance,76789,gray,texas
16000,nissan,sport,2018,clean vehicle,30409,black,ohio
14300,nissan,sport,2018,clean vehicle,44864,gray,ohio
16800,nissan,pathfinder,2019,clean vehicle,42397,silver,florida
11900,nissan,sentra,2018,clean vehicle,16778,gray,ohio
3000,nissan,door,2015,salvage insurance,99767,gray,south carolina
15000,nissan,rogue,2019,clean vehicle,34692,gray,florida
15200,nissan,rogue,2019,clean vehicle,30721,gray,florida
18000,nissan,door,2017,clean vehicle,53376,black,ohio
22700,nissan,nvp,2016,clean vehicle,21282,white,ohio
3800,nissan,door,2015,clean vehicle,81699,blue,texas
5475,nissan,door,2018,salvage insurance,33048,black,connecticut
11400,nissan,sentra,2018,clean vehicle,10372,blue,illinois
28100,nissan,pathfinder,2018,clean vehicle,8889,silver,illinois
3500,nissan,sentra,2017,clean vehicle,127780,gray,illinois
15200,nissan,murano,2016,clean vehicle,59640,orange,illinois
1950,nissan,door,2015,salvage insurance,83975,blue,california
13400,nissan,rogue,2016,clean vehicle,46178,black,illinois
12500,nissan,altima,2018,clean vehicle,34460,gray,florida
16500,nissan,pathfinder,2018,clean vehicle,30594,black,florida
16500,nissan,pathfinder,2018,clean vehicle,39817,silver,florida
16500,nissan,pathfinder,2018,clean vehicle,40419,black,florida
13900,nissan,rogue,2018,clean vehicle,35493,black,florida
13900,nissan,rogue,2018,clean vehicle,37073,gray,florida
1500,nissan,door,2013,salvage insurance,98384,black,maryland
16500,nissan,pathfinder,2018,clean vehicle,34640,white,florida
13900,nissan,rogue,2018,clean vehicle,38760,white,florida
16500,nissan,pathfinder,2018,clean vehicle,34841,black,florida
13900,nissan,rogue,2018,clean vehicle,35065,gray,florida
12400,nissan,altima,2018,clean vehicle,37741,black,florida
13000,nissan,altima,2018,clean vehicle,27488,gray,florida
16500,nissan,pathfinder,2018,clean vehicle,37452,gray,florida
13900,nissan,rogue,2018,clean vehicle,39797,black,florida
16500,nissan,pathfinder,2018,clean vehicle,36714,black,florida
13900,nissan,rogue,2018,clean vehicle,36207,black,florida
13900,nissan,rogue,2018,clean vehicle,38563,black,florida
13900,nissan,rogue,2018,clean vehicle,39885,silver,florida
12100,nissan,altima,2018,clean vehicle,41852,silver,florida
16500,nissan,pathfinder,2018,clean vehicle,39454,silver,florida
16500,nissan,pathfinder,2018,clean vehicle,40203,blue,florida
13900,nissan,rogue,2018,clean vehicle,34547,white,florida
3700,nissan,door,2015,clean vehicle,75858,silver,illinois
18800,nissan,pathfinder,2019,clean vehicle,31123,white,north carolina
9200,nissan,versa,2018,clean vehicle,33808,black,florida
30100,nissan,titan,2019,clean vehicle,30599,black,north carolina
9200,nissan,versa,2018,clean vehicle,33931,black,florida
11100,nissan,sentra,2019,clean vehicle,40359,black,north carolina
13900,nissan,rogue,2018,clean vehicle,44313,white,florida
9100,nissan,versa,2018,clean vehicle,33078,black,florida
22800,nissan,frontier,2019,clean vehicle,24320,black,illinois
13900,nissan,rogue,2018,clean vehicle,42502,black,florida
12600,nissan,altima,2019,clean vehicle,33497,gray,california
9200,nissan,versa,2018,clean vehicle,39577,silver,florida
12100,nissan,altima,2019,clean vehicle,36974,gray,california
9200,nissan,versa,2018,clean vehicle,41220,black,florida
2300,nissan,frontier,2019,clean vehicle,1,silver,california
13900,nissan,rogue,2018,clean vehicle,41539,black,florida
9500,nissan,sentra,2019,clean vehicle,19646,black,california
13900,nissan,rogue,2018,clean vehicle,39924,white,florida
1700,nissan,note,2019,clean vehicle,33279,red,california
13900,nissan,rogue,2018,clean vehicle,40259,gray,florida
10400,nissan,sentra,2019,clean vehicle,25264,blue,california
9200,nissan,versa,2018,clean vehicle,35677,black,florida
7400,nissan,versa,2019,clean vehicle,35511,black,california
9200,nissan,versa,2018,clean vehicle,33027,black,florida
7800,nissan,versa,2019,clean vehicle,23609,red,california
9200,nissan,versa,2018,clean vehicle,34553,silver,florida
9200,nissan,versa,2018,clean vehicle,31594,silver,florida
9200,nissan,versa,2018,clean vehicle,32557,black,florida
9200,nissan,versa,2018,clean vehicle,31371,silver,florida
